 5.00  6.332e-08  1.158e-04  1.357e-04  1.712e-04
15.00  6.538e-07  1.145e-04  1.351e-04  1.721e-04
25.00  1.604e-06  1.150e-04  1.380e-04  1.696e-04
35.00  2.588e-06  1.132e-04  1.356e-04  1.666e-04
45.00  4.772e-06  1.119e-04  1.342e-04  1.647e-04
55.00  6.880e-06  1.114e-04  1.363e-04  1.629e-04
65.00  9.176e-06  1.110e-04  1.323e-04  1.631e-04
75.00  1.204e-05  1.082e-04  1.337e-04  1.608e-04
85.00  1.558e-05  1.062e-04  1.312e-04  1.583e-04
95.00  1.808e-05  1.031e-04  1.282e-04  1.553e-04
105.00  2.166e-05  9.878e-05  1.259e-04  1.518e-04
115.00  2.542e-05  9.631e-05  1.254e-04  1.493e-04
125.00  2.926e-05  9.337e-05  1.235e-04  1.439e-04
135.00  3.230e-05  9.225e-05  1.197e-04  1.411e-04
145.00  3.628e-05  8.761e-05  1.180e-04  1.357e-04
155.00  3.984e-05  8.440e-05  1.173e-04  1.297e-04
165.00  4.391e-05  8.143e-05  1.117e-04  1.255e-04
175.00  4.708e-05  7.823e-05  1.126e-04  1.232e-04
185.00  5.006e-05  7.468e-05  1.079e-04  1.176e-04
195.00  5.338e-05  7.189e-05  1.089e-04  1.162e-04
205.00  5.634e-05  6.734e-05  1.050e-04  1.102e-04
215.00  5.939e-05  6.522e-05  1.033e-04  1.052e-04
225.00  6.078e-05  6.204e-05  9.672e-05  1.009e-04
235.00  6.393e-05  5.985e-05  9.382e-05  9.549e-05
245.00  6.643e-05  5.814e-05  8.993e-05  9.222e-05
255.00  6.954e-05  5.515e-05  8.609e-05  8.779e-05
265.00  6.978e-05  5.174e-05  8.306e-05  8.117e-05
275.00  7.108e-05  4.890e-05  8.113e-05  7.927e-05
285.00  7.280e-05  4.742e-05  7.734e-05  7.356e-05
295.00  7.483e-05  4.421e-05  7.350e-05  6.910e-05
