denom_pi: 5.44203e+06
denom_K: 1.18245e+06
denom_p: 401346
denom_allcharges: 8.12643e+06
denom_allcharges_phi0: 734492
denom_allcharges_phi45: 1.34762e+06
denom_allcharges_phi90 626099
