 5.00 -2.130e-08  3.678e-04  2.743e-04  2.661e-04
15.00  8.891e-08  3.680e-04  2.726e-04  2.656e-04
25.00  1.913e-07  3.588e-04  2.717e-04  2.608e-04
35.00  3.920e-07  3.599e-04  2.720e-04  2.678e-04
45.00  7.820e-07  3.588e-04  2.753e-04  2.644e-04
55.00  2.226e-06  3.593e-04  2.793e-04  2.645e-04
65.00  2.812e-06  3.569e-04  2.778e-04  2.701e-04
75.00  3.715e-06  3.543e-04  2.800e-04  2.682e-04
85.00  4.940e-06  3.480e-04  2.790e-04  2.716e-04
95.00  6.278e-06  3.424e-04  2.880e-04  2.734e-04
105.00  8.356e-06  3.380e-04  2.862e-04  2.750e-04
115.00  9.507e-06  3.347e-04  2.919e-04  2.755e-04
125.00  1.221e-05  3.302e-04  2.908e-04  2.769e-04
135.00  1.413e-05  3.283e-04  2.956e-04  2.808e-04
145.00  1.765e-05  3.229e-04  3.018e-04  2.820e-04
155.00  2.048e-05  3.143e-04  3.069e-04  2.809e-04
165.00  2.289e-05  3.087e-04  3.153e-04  2.862e-04
175.00  2.968e-05  3.051e-04  3.183e-04  2.858e-04
185.00  3.391e-05  2.972e-04  3.302e-04  2.870e-04
195.00  3.933e-05  2.916e-04  3.481e-04  2.904e-04
205.00  4.348e-05  2.879e-04  3.691e-04  2.925e-04
215.00  4.884e-05  2.782e-04  3.650e-04  2.885e-04
225.00  5.398e-05  2.724e-04  3.586e-04  2.910e-04
235.00  6.223e-05  2.667e-04  3.593e-04  2.916e-04
245.00  6.997e-05  2.603e-04  3.506e-04  2.958e-04
255.00  7.586e-05  2.529e-04  3.474e-04  2.981e-04
265.00  8.276e-05  2.482e-04  3.404e-04  2.955e-04
275.00  9.153e-05  2.416e-04  3.358e-04  2.974e-04
285.00  9.559e-05  2.378e-04  3.340e-04  2.954e-04
295.00  1.054e-04  2.295e-04  3.288e-04  2.946e-04
