denom_pi: 7276 7302
denom_K: 1145 1143
denom_p: 611 637
denom_allcharges: 9032 9082
denom_allcharges_phi0: 743 745
denom_allcharges_phi45: 1537 1523
denom_allcharges_phi90: 683 712
dNdy_pi: 728.9
dNdy_K: 114.4
dNdy_p: 62.4
