denom_pi: 7269 7271
denom_K: 1206 1113
denom_p: 627 619
denom_allcharges: 9102 9003
denom_allcharges_phi0: 779 783
denom_allcharges_phi45: 1525 1451
denom_allcharges_phi90: 738 707
dNdy_pi: 727
dNdy_K: 116
dNdy_p: 62.3
