denom_pi: 2.80275e+07
denom_K: 4.53029e+06
denom_p: 2.37072e+06
denom_allcharges: 3.49285e+07
denom_allcharges_phi0: 3.08331e+06
denom_allcharges_phi45: 5.80176e+06
denom_allcharges_phi90 2.75728e+06
