denom_pi: 9.5967e+07
denom_K: 2.06686e+07
denom_p: 6.99007e+06
denom_allcharges: 1.43168e+08
denom_allcharges_phi0: 1.26185e+07
denom_allcharges_phi45: 2.37844e+07
denom_allcharges_phi90 1.13121e+07
