denom_pi: 7354 7298
denom_K: 1116 1228
denom_p: 593 586
denom_allcharges: 9063 9112
denom_allcharges_phi0: 789 826
denom_allcharges_phi45: 1467 1491
denom_allcharges_phi90: 767 713
dNdy_pi: 732.6
dNdy_K: 117.2
dNdy_p: 58.95
