denom_pi: 7261 7276
denom_K: 1219 1136
denom_p: 609 621
denom_allcharges: 9089 9033
denom_allcharges_phi0: 791 772
denom_allcharges_phi45: 1522 1506
denom_allcharges_phi90: 742 658
dNdy_pi: 726.85
dNdy_K: 117.75
dNdy_p: 61.5
